0383
DTS_415490_US1
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-11-02 11:35:00,210.24,97.36656,0.96
2023-11-02 11:40:00,208.91,91.4809,0.9100001
2023-11-02 11:45:00,209.85,95.09137,0.94
2023-11-02 11:50:00,209.51,95.88563,0.95
2023-11-02 11:55:00,209.51,92.85765,0.92
2023-11-02 12:00:00,209.12,92.61618,0.92
2023-11-02 12:05:00,210.45,90.39268,0.89
2023-11-02 12:10:00,210.5,96.51856,0.95
2023-11-02 12:15:00,210.1,97.27613,0.96
2023-11-02 12:20:00,210.94,96.79987,0.95
2023-11-02 12:25:00,211.2,97.9875,0.96
2023-11-02 12:30:00,211.62,98.25999,0.96
2023-11-02 12:35:00,208.03,94.93941,0.95
2023-11-02 12:40:00,207.23,94.43011,0.95
2023-11-02 12:45:00,207.06,91.34332,0.92
2023-11-02 12:50:00,206.33,90.89329,0.92
2023-11-02 12:55:00,206.01,90.69602,0.92
2023-11-02 13:00:00,205.96,90.66521,0.92
2023-11-02 13:05:00,210.35,97.43762,0.96
2023-11-02 13:10:00,211.03,89.72077,0.88
2023-11-02 13:15:00,209.17,92.64715,0.92
2023-11-02 13:20:00,208.85,93.45391,0.93
2023-11-02 13:25:00,210.58,91.48708,0.8999999
2023-11-02 13:30:00,208.51,95.24628,0.95
2023-11-02 13:35:00,207.62,94.67837,0.95
2023-11-02 13:40:00,208.5,88.22221,0.88
2023-11-02 13:45:00,204.96,88.09149,0.8999999
2023-11-02 13:50:00,205.19,88.22985,0.8999999
2023-11-02 13:55:00,205.32,88.30826,0.8999999
2023-11-02 14:00:00,205.77,91.53229,0.93
2023-11-02 14:05:00,206.3,91.86257,0.93
2023-11-02 14:10:00,208.71,90.35445,0.8999999
2023-11-02 14:15:00,205.62,88.48917,0.8999999
2023-11-02 14:20:00,204.55,89.79745,0.92
2023-11-02 14:25:00,205.27,86.31638,0.88
2023-11-02 14:30:00,204.65,85.9519,0.88
2023-11-02 14:35:00,204.1,88.54823,0.9100001
2023-11-02 14:40:00,204.54,84.91133,0.87
2023-11-02 14:45:00,207.79,85.8068,0.86
2023-11-02 14:50:00,207.75,94.76112,0.95
2023-11-02 14:55:00,209,91.536,0.9100001
2023-11-02 15:00:00,206.43,89.96629,0.9100001
2023-11-02 15:05:00,204.63,93.75291,0.96
2023-11-02 15:10:00,204.88,88.04344,0.8999999
2023-11-02 15:15:00,207.62,84.71222,0.85
2023-11-02 15:20:00,207.71,92.74123,0.93
2023-11-02 15:25:00,208.65,83.29337,0.83
2023-11-02 15:30:00,208.16,89.0211,0.89
2023-11-02 15:35:00,208.49,91.22368,0.9100001
2023-11-02 15:40:00,207.58,89.67116,0.8999999
2023-11-02 15:45:00,207.37,91.53439,0.92
2023-11-02 15:50:00,207.1,91.36797,0.92
2023-11-02 15:55:00,208.6,93.29743,0.93
2023-11-02 16:00:00,207.86,96.82759,0.97
2023-11-02 16:05:00,207.07,98.29997,0.9899999
2023-11-02 16:10:00,207.29,98.4459,0.9899999
2023-11-02 16:15:00,209.27,98.7553,0.98
2023-11-02 16:20:00,208.05,94.95219,0.95
2023-11-02 16:25:00,207.86,94.83114,0.95
2023-11-02 16:30:00,210.8,97.72836,0.96
2023-11-02 16:35:00,210.57,94.53042,0.93
2023-11-02 16:40:00,215.22,98.50346,0.94
2023-11-02 16:45:00,215.16,99.51269,0.95
2023-11-02 16:50:00,213.59,98.50126,0.95
2023-11-02 16:55:00,213.62,98.52052,0.95
2023-11-02 17:00:00,220.48,102.9539,0.95
2023-11-02 17:05:00,222.96,92.45849,0.84
2023-11-02 17:10:00,223.41,103.7559,0.94
2023-11-02 17:15:00,215.39,99.66096,0.95
2023-11-02 17:20:00,215.28,100.6384,0.96
2023-11-02 17:25:00,214.79,102.4091,0.98
2023-11-02 17:30:00,216.47,103.5264,0.98
2023-11-02 17:35:00,217.39,104.1398,0.98
2023-11-02 17:40:00,218.73,105.0346,0.98
2023-11-02 17:45:00,221.46,107.9524,0.9899999
2023-11-02 17:50:00,224.83,110.2401,0.9899999
2023-11-02 17:55:00,224.87,110.2672,0.9899999
2023-11-02 18:00:00,231.46,110.1318,0.95
2023-11-02 18:05:00,231.95,113.9429,0.98
2023-11-02 18:10:00,229.2,110.9341,0.97
2023-11-02 18:15:00,231.7,113.7728,0.98
2023-11-02 18:20:00,229.42,111.0817,0.97
2023-11-02 18:25:00,225.4,110.6275,0.9899999
2023-11-02 18:30:00,222,108.3181,0.9899999
2023-11-02 18:35:00,224.47,108.8843,0.98
2023-11-02 18:40:00,224.8,103.5397,0.93
2023-11-02 18:45:00,227.59,108.7236,0.96
2023-11-02 18:50:00,225.73,106.3733,0.95
2023-11-02 18:55:00,223.79,106.2139,0.96
2023-11-02 19:00:00,223.38,109.2544,0.9899999
2023-11-02 19:05:00,230.04,106.8998,0.93
2023-11-02 19:10:00,230.82,110.8661,0.96
2023-11-02 19:15:00,230.51,114.1183,0.9899999
2023-11-02 19:20:00,229.75,113.598,0.9899999
2023-11-02 19:25:00,227.77,111.1103,0.98
2023-11-02 19:30:00,221.17,106.6676,0.98
2023-11-02 19:35:00,219.66,105.6556,0.98
2023-11-02 19:40:00,223.13,109.0845,0.9899999
2023-11-02 19:45:00,223.29,112.5021,1.02
2023-11-02 19:50:00,226.62,113.7111,1.01
2023-11-02 19:55:00,225.09,112.6474,1.01
2023-11-02 20:00:00,223.86,111.7945,1.01
2023-11-02 20:05:00,221.4,110.0918,1.01
2023-11-02 20:10:00,219.01,105.2215,0.98
2023-11-02 20:15:00,218.38,104.8009,0.98
2023-11-02 20:20:00,218.16,104.654,0.98
2023-11-02 20:25:00,240.49,120.9959,0.9899999
2023-11-02 20:30:00,235.61,118.8115,1
2023-11-02 20:35:00,227.95,112.3668,0.9899999
2023-11-02 20:40:00,225.28,109.4293,0.98
2023-11-02 20:45:00,217.06,102.8591,0.97
2023-11-02 20:50:00,218.87,99.76438,0.93
2023-11-02 20:55:00,219.98,102.629,0.95
2023-11-02 21:00:00,223.56,108.272,0.98
2023-11-02 21:05:00,220.79,106.4128,0.98
2023-11-02 21:10:00,216.55,104.6366,0.9899999
2023-11-02 21:15:00,215.91,103.154,0.98
2023-11-02 21:20:00,216.85,106.9562,1.01
2023-11-02 21:25:00,216.66,105.7682,1
